,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2021-08-05 02:00:00,,39491.59,39562.79,39200.0,39435.09,3457.987814,1628135999999.0,136213778.7132225,128654.0,1459.709069,57497939.48095581,0.0
2021-08-05 04:00:00,,39438.06,39530.6,39290.25,39382.64,1719.681806,1628143199999.0,67774668.45588775,104539.0,835.742614,32939360.45746257,0.0
2021-08-05 06:00:00,,39382.64,39382.64,38722.0,38870.59,5165.353563,1628150399999.0,201476558.54489765,141828.0,2381.421159,92879806.89885177,0.0
2021-08-05 08:00:00,,38870.58,38958.64,37900.0,38040.44,7851.788099,1628157599999.0,301325508.1605095,154266.0,3529.166085,135414283.47329676,0.0
2021-08-05 10:00:00,,38040.45,38252.14,37821.0,38008.38,5533.991623,1628164799999.0,210726591.58625,113502.0,2642.619429,100640058.107829,0.0
2021-08-05 12:00:00,,38008.45,38181.81,37332.7,38039.23,10720.105861,1628171999999.0,405092813.91507155,194753.0,5330.769193,201504377.63203418,0.0
2021-08-05 14:00:00,,38038.67,39370.0,37869.56,38750.01,13044.180529,1628179199999.0,505336312.5296509,238788.0,6749.241733,261461490.87470755,0.0
2021-08-05 16:00:00,,38750.0,40723.68,38737.31,40706.99,12977.501791,1628186399999.0,516685176.1485867,273405.0,6926.333301,275868869.33219147,0.0
2021-08-05 18:00:00,,40707.0,41350.0,40337.81,40692.24,10971.446754,1628193599999.0,448296588.89539677,227654.0,5422.010362,221650637.50563678,0.0
2021-08-05 20:00:00,,40692.24,41290.01,40666.1,40911.03,4779.56759,1628200799999.0,195597921.84786838,117755.0,2431.020553,99500141.45382527,0.0
2021-08-05 22:00:00,,40913.51,41142.95,40750.0,40862.46,3645.71702,1628207999999.0,149260994.57194242,76185.0,1688.82986,69141234.86251627,0.0
2021-08-06 00:00:00,,40862.46,41015.99,39900.39,40596.59,6995.164693,1628215199999.0,282583572.7217798,239997.0,3282.989052,132636067.78884104,0.0
2021-08-06 02:00:00,,40596.57,40646.78,40139.45,40219.47,3184.647972,1628222399999.0,128637875.00110197,94347.0,1612.879375,65153357.83250163,0.0
2021-08-06 04:00:00,,40219.47,40567.16,39853.86,40554.17,4116.072973,1628229599999.0,165441063.0270369,167467.0,1960.918587,78836260.17505173,0.0
2021-08-06 06:00:00,,40552.99,41199.99,40453.45,40729.59,6355.558383,1628236799999.0,259959882.27016664,161810.0,3218.557862,131655566.19807512,0.0
2021-08-06 08:00:00,,40731.0,41120.0,40535.04,40592.14,5647.481764,1628243999999.0,230475809.32713854,217215.0,2646.684267,108023914.20258912,0.0
2021-08-06 10:00:00,,40592.14,40849.49,40387.77,40507.56,3845.282301,1628251199999.0,156058396.3907317,123793.0,1940.895964,78780338.79495572,0.0
2021-08-06 12:00:00,,40507.56,41065.45,40300.0,40924.07,5997.980527,1628258399999.0,244769184.1647975,230394.0,2986.787955,121915935.7148168,0.0
2021-08-06 14:00:00,,40924.08,42455.73,40649.89,42199.98,10991.779335,1628265599999.0,456498299.22919047,265725.0,6231.122002,259047147.41105512,0.0
2021-08-06 16:00:00,,42199.97,43392.43,42199.97,42900.01,16294.225868,1628272799999.0,696413668.058675,358884.0,8240.483721,352249522.54114306,0.0
2021-08-06 18:00:00,,42900.0,43009.33,42646.93,42901.17,5101.068318,1628279999999.0,218611070.81197312,118488.0,2553.198772,109417883.56432572,0.0
2021-08-06 20:00:00,,42901.18,42967.68,42393.02,42423.87,4320.27338,1628287199999.0,184474810.96305308,169277.0,2084.266657,89001698.91082674,0.0
2021-08-06 22:00:00,,42423.87,42913.56,42423.87,42836.87,2904.405833,1628294399999.0,124098827.95051374,75959.0,1519.220544,64916620.96661939,0.0
2021-08-07 00:00:00,,42836.87,43348.66,42579.16,43170.01,5785.805207,1628301599999.0,248629825.02116227,191807.0,2973.808005,127770299.20874432,0.0
2021-08-07 02:00:00,,43170.01,43770.03,42980.89,43691.86,5902.531809,1628308799999.0,255952433.09387088,186022.0,2995.337391,129958215.80537568,0.0
2021-08-07 04:00:00,,43691.95,43930.4,43277.99,43428.16,5224.773047,1628315999999.0,227665080.9721438,212446.0,2570.171049,112014567.81106007,0.0
2021-08-07 06:00:00,,43428.16,43539.21,43040.0,43207.89,4045.774868,1628323199999.0,174962025.012232,104434.0,2073.370661,89670162.09143643,0.0
2021-08-07 08:00:00,,43207.89,43816.37,43110.01,43627.18,5208.078307,1628330399999.0,226623718.81346753,124520.0,2777.801586,120844267.39927539,0.0
2021-08-07 10:00:00,,43627.19,43989.49,43412.0,43800.03,5614.530693,1628337599999.0,245252412.14169398,169763.0,2752.476049,120260569.96627729,0.0
2021-08-07 12:00:00,,43800.03,44555.0,43000.0,43177.58,13817.631073,1628344799999.0,605222897.4107131,405521.0,6739.862932,295406569.0986903,0.0
2021-08-07 14:00:00,,43182.89,43668.3,43165.7,43370.23,4298.739457,1628351999999.0,186811647.58372217,149992.0,2169.38665,94275621.4192278,0.0
2021-08-07 16:00:00,,43370.23,43765.08,42446.41,43424.69,9156.694543,1628359199999.0,395336459.68130827,269963.0,4681.408837,202233375.1891696,0.0
2021-08-07 18:00:00,,43428.72,44059.21,43245.59,43931.41,3194.430622,1628366399999.0,139364487.9529457,122735.0,1706.465586,74483240.74417154,0.0
2021-08-07 20:00:00,,43931.41,44348.09,43470.0,43510.01,5479.988006,1628373599999.0,240922010.926174,184382.0,2706.738275,118995038.3300091,0.0
2021-08-07 22:00:00,,43514.15,44700.0,43501.03,44572.54,5667.763176,1628380799999.0,250664327.42735964,136628.0,3208.796824,141953996.81553596,0.0
2021-08-08 00:00:00,,44572.54,44776.0,43871.52,44102.86,7192.352205,1628387999999.0,319042468.6822175,163381.0,3627.772837,160952186.03738353,0.0
2021-08-08 02:00:00,,44102.84,44355.97,43785.0,44322.42,3593.00639,1628395199999.0,158414181.0168482,182630.0,1775.158953,78276961.46049367,0.0
2021-08-08 04:00:00,,44322.42,44813.77,44155.21,44746.29,4453.236997,1628402399999.0,198205739.6920236,100234.0,2299.364707,102364847.83516082,0.0
2021-08-08 06:00:00,,44746.29,45310.0,44633.83,44804.51,9675.599126,1628409599999.0,435361951.71043277,270031.0,4804.201538,216202247.3417425,0.0
2021-08-08 08:00:00,,44804.51,45014.45,44405.69,44724.17,5314.234753,1628416799999.0,237652727.91438207,111550.0,2243.717246,100350075.52372314,0.0
2021-08-08 10:00:00,,44724.16,44864.53,44071.82,44452.06,5578.926644,1628423999999.0,247916883.10754913,151152.0,2589.211037,115065053.73110218,0.0
2021-08-08 12:00:00,,44452.05,45198.27,44357.35,44750.0,5407.268231,1628431199999.0,242456175.46497363,127189.0,2778.294557,124603243.02362269,0.0
2021-08-08 14:00:00,,44749.99,44854.47,43737.0,43984.55,8069.700539,1628438399999.0,356417155.65993553,165953.0,3956.874707,174761374.26255447,0.0
2021-08-08 16:00:00,,43988.88,44391.35,43519.51,43674.82,6404.682783,1628445599999.0,280799546.06760615,147666.0,3242.196645,142142045.48784938,0.0
2021-08-08 18:00:00,,43674.81,43923.5,43261.0,43715.1,4932.599689,1628452799999.0,215087476.2162654,121583.0,2377.890307,103713626.66800058,0.0
2021-08-08 20:00:00,,43715.1,44270.0,43541.05,44229.2,4492.158464,1628459999999.0,197366149.73602504,107004.0,2322.912591,102064912.52476156,0.0
2021-08-08 22:00:00,,44229.2,44581.0,43636.03,43794.37,4215.326877,1628467199999.0,186204279.61108115,208739.0,2081.555535,91954566.50252138,0.0
2021-08-09 00:00:00,,43794.36,43960.84,42779.0,43094.78,7404.564917,1628474399999.0,320075033.26936007,177431.0,3370.901166,145740629.95962363,0.0
2021-08-09 02:00:00,,43094.78,43632.14,43045.41,43496.09,2440.345664,1628481599999.0,105824260.01428539,68602.0,1125.03192,48790038.61497908,0.0
2021-08-09 04:00:00,,43496.09,43734.02,43234.0,43544.45,3200.26171,1628488799999.0,139151886.11041492,67011.0,1781.587571,77427186.79899393,0.0
2021-08-09 06:00:00,,43544.46,43845.39,43263.21,43800.74,3471.628882,1628495999999.0,151029253.6833835,85771.0,1758.993252,76543543.76786359,0.0
2021-08-09 08:00:00,,43800.74,45011.63,43600.92,44855.11,7502.126127,1628503199999.0,332551261.9267248,235537.0,3959.38866,175527382.66237918,0.0
2021-08-09 10:00:00,,44855.11,46048.5,44744.18,45930.01,11749.228754,1628510399999.0,534095565.42826575,309482.0,6324.039217,287595121.81192344,0.0
2021-08-09 12:00:00,,45930.01,46028.79,45254.11,45396.01,6306.917756,1628517599999.0,288077229.6186913,193433.0,3166.303728,144660527.30593258,0.0
2021-08-09 14:00:00,,45396.0,46250.0,45373.5,45870.75,8750.825821,1628524799999.0,401372358.18438804,219534.0,4778.04574,219162257.5125221,0.0
2021-08-09 16:00:00,,45870.76,46143.11,45671.24,45833.41,3936.486379,1628531999999.0,180583443.3932004,156722.0,2059.969431,94534120.33285162,0.0
2021-08-09 18:00:00,,45833.4,46454.15,45814.52,45979.85,6460.308975,1628539199999.0,298295794.028307,158800.0,3347.181094,154610205.2021595,0.0
2021-08-09 20:00:00,,45981.05,46401.97,44900.0,45716.07,9319.073447,1628546399999.0,425219191.75062126,332838.0,4738.912323,216295606.56762305,0.0
2021-08-09 22:00:00,,45716.06,46412.99,45676.0,46253.4,4046.116413,1628553599999.0,186595008.85047552,125434.0,2054.251328,94732046.28128056,0.0
2021-08-10 00:00:00,,46248.87,46700.0,45635.34,46007.02,5811.315149,1628560799999.0,267944005.15706766,163789.0,3089.726129,142570756.90387246,0.0
2021-08-10 02:00:00,,46008.66,46123.34,45629.67,45708.76,2883.333376,1628567999999.0,132340423.66918615,149367.0,1345.629747,61761770.49353946,0.0
2021-08-10 04:00:00,,45707.12,45850.0,45407.22,45560.0,3040.283677,1628575199999.0,138730308.77192128,83250.0,1429.424939,65229669.59156714,0.0
2021-08-10 06:00:00,,45562.45,46023.92,45300.0,45948.0,3850.681892,1628582399999.0,175332549.02254045,111525.0,2027.838393,92351508.59053832,0.0
2021-08-10 08:00:00,,45948.0,46171.42,45700.0,45970.47,3690.988941,1628589599999.0,169647892.68572536,210874.0,1863.008663,85635761.6870917,0.0
2021-08-10 10:00:00,,45970.47,46030.0,45192.79,45345.05,6233.84367,1628596799999.0,283661757.9150108,160686.0,2917.584349,132742279.56078026,0.0
2021-08-10 12:00:00,,45345.05,46097.99,45188.22,45529.57,7243.370701,1628603999999.0,331014000.4855829,233524.0,3717.880917,169949776.4655919,0.0
2021-08-10 14:00:00,,45529.57,45666.66,44856.0,45165.73,5593.336331,1628611199999.0,253206573.53070942,260491.0,2441.03164,110536145.20749986,0.0
2021-08-10 16:00:00,,45161.75,45267.59,44589.46,45095.99,5429.935812,1628618399999.0,243879045.0216935,276087.0,2707.262462,121616246.32395945,0.0
2021-08-10 18:00:00,,45095.99,45565.18,45011.01,45495.73,3103.24877,1628625599999.0,140609926.06727368,89508.0,1552.764854,70353299.04353417,0.0
2021-08-10 20:00:00,,45495.73,45906.54,45369.99,45679.98,3787.49435,1628632799999.0,172868619.2702988,108908.0,1937.400141,88447232.92138799,0.0
2021-08-10 22:00:00,,45679.97,45877.97,45233.9,45584.99,3146.810752,1628639999999.0,143250722.33664423,103321.0,1562.81708,71143987.94247289,0.0
2021-08-11 00:00:00,,45585.0,45914.14,45378.41,45776.38,3647.984372,1628647199999.0,166660239.10340047,198660.0,1797.502841,82124533.22017789,0.0
2021-08-11 02:00:00,,45773.06,45996.77,45341.14,45585.66,2759.6152,1628654399999.0,125890736.2371547,150836.0,1426.668573,65087671.07667827,0.0
2021-08-11 04:00:00,,45585.66,45880.56,45434.85,45800.0,2292.464006,1628661599999.0,104757429.09562135,104011.0,1231.985367,56302133.05017184,0.0
2021-08-11 06:00:00,,45800.0,46433.67,45799.99,46349.25,6221.283314,1628668799999.0,287130766.2180201,169747.0,3427.790982,158189610.51646549,0.0
2021-08-11 08:00:00,,46349.26,46571.42,46000.12,46108.58,4350.36216,1628675999999.0,201216317.04654837,128324.0,2163.926785,100130206.84371531,0.0
2021-08-11 10:00:00,,46108.59,46381.85,45850.0,45924.08,4019.180703,1628683199999.0,185188961.03585142,119271.0,1837.658796,84693355.65610673,0.0
2021-08-11 12:00:00,,45922.33,46500.0,45800.0,46268.63,4801.507733,1628690399999.0,221507160.3385098,159060.0,2319.757317,107035908.99118298,0.0
2021-08-11 14:00:00,,46268.63,46743.47,46142.26,46456.02,7660.939326,1628697599999.0,356384877.56419826,203262.0,4252.106214,197842092.04484758,0.0
2021-08-11 16:00:00,,46456.91,46605.84,46205.37,46522.11,4072.584554,1628704799999.0,188963992.65426135,116776.0,2146.209596,99592143.82142618,0.0
2021-08-11 18:00:00,,46522.14,46607.94,46212.0,46448.0,2974.635096,1628711999999.0,137869169.2513077,89085.0,1650.202478,76490812.83528434,0.0
2021-08-11 20:00:00,,46448.01,46680.0,45900.12,46334.58,4544.069033,1628719199999.0,210405482.08056435,146895.0,2174.316946,100727780.52040374,0.0
2021-08-11 22:00:00,,46334.57,46347.66,45510.66,45511.0,5390.27648,1628726399999.0,246813639.20725864,276998.0,2636.267948,120713050.2521272,0.0
2021-08-12 00:00:00,,45510.67,46169.69,45392.44,46000.0,4326.582489,1628733599999.0,198006904.57734492,169211.0,2083.158464,95380688.79094037,0.0
2021-08-12 02:00:00,,45999.99,46218.12,45901.61,45927.0,2393.596676,1628740799999.0,110307470.98160607,78640.0,1098.412971,50625470.3397663,0.0
2021-08-12 04:00:00,,45927.0,46016.57,44833.4,45150.57,7207.451101,1628747999999.0,326604111.51082397,197157.0,3205.758461,145286630.11389756,0.0
2021-08-12 06:00:00,,45150.57,45388.0,44850.0,45243.61,5376.091691,1628755199999.0,242526579.87533158,195786.0,2752.140789,124149335.09423438,0.0
2021-08-12 08:00:00,,45243.61,45580.0,44844.72,45349.19,4581.770743,1628762399999.0,207278847.99686763,107468.0,2329.427912,105392889.67087059,0.0
2021-08-12 10:00:00,,45349.19,45662.74,44600.0,44752.56,4887.178735,1628769599999.0,220491368.6244033,132364.0,2289.340817,103306223.81597006,0.0
2021-08-12 12:00:00,,44752.56,44968.29,44255.99,44456.21,5909.670255,1628776799999.0,263482768.07509327,163687.0,2837.16327,126509369.98909482,0.0
2021-08-12 14:00:00,,44456.21,44522.63,43920.0,44196.19,6462.122992,1628783999999.0,285823117.5082311,185047.0,3239.828206,143322036.79575133,0.0
2021-08-12 16:00:00,,44196.19,44349.49,43770.0,44120.0,5446.997986,1628791199999.0,240013872.81277505,128819.0,2737.469443,120651419.86211807,0.0
2021-08-12 18:00:00,,44120.0,44512.2,44108.78,44371.32,2905.501585,1628798399999.0,128838009.74490698,87101.0,1430.493336,63432445.0669922,0.0
2021-08-12 20:00:00,,44371.8,44549.99,44084.0,44242.13,2563.836804,1628805599999.0,113728805.78097706,84597.0,1221.027431,54169768.85615379,0.0
2021-08-12 22:00:00,,44242.13,44535.99,43855.88,44399.0,3205.307724,1628812799999.0,141656667.3758152,93452.0,1540.86694,68102772.17812148,0.0
2021-08-13 00:00:00,,44400.06,44922.0,44217.39,44847.26,4783.844532,1628819999000.0,213301310.11981806,266447.0,2448.767924,109169945.93679877,0.0
2021-08-13 06:00:00,,44847.27,46336.0,44847.27,46103.51,7082.20008,1628841599999.0,325566376.49962753,209681.0,3863.76246,177496919.38754174,0.0
2021-08-13 08:00:00,,46103.5,46449.82,45959.9,46216.18,6051.805925,1628848799999.0,279734452.56555825,178778.0,3114.192517,143938319.5026646,0.0
2021-08-13 10:00:00,,46216.83,46537.15,46111.0,46138.47,4338.84789,1628855999999.0,201120087.78050897,147835.0,2407.463011,111611247.54355302,0.0
2021-08-13 12:00:00,,46138.46,46666.0,46128.18,46529.99,3792.914794,1628863199999.0,176266749.415307,131862.0,2022.747643,94009862.63921157,0.0
2021-08-13 14:00:00,,46529.99,46630.0,46150.0,46357.15,4395.863335,1628870399999.0,203857740.52326006,116299.0,2146.560654,99545449.10935207,0.0
2021-08-13 16:00:00,,46357.15,46622.21,46222.31,46490.81,2519.059649,1628877599999.0,116989399.5837248,150168.0,1355.894001,62979703.97987337,0.0
2021-08-13 18:00:00,,46490.8,46630.0,46257.0,46459.86,2657.505969,1628884799999.0,123471966.10357742,153890.0,1336.447726,62080627.08594343,0.0
2021-08-13 20:00:00,,46459.86,47886.0,46390.0,47556.76,9390.053868,1628891999999.0,445410781.4484659,299574.0,5116.801931,242471162.83930752,0.0
2021-08-13 22:00:00,,47556.76,47835.73,47479.06,47800.0,3227.274389,1628899199999.0,153716837.0779436,150182.0,1555.350369,74088550.06874382,0.0
2021-08-14 00:00:00,,47799.99,47834.12,47490.15,47557.16,3452.970791,1628906399999.0,164573515.84691414,196413.0,1750.404597,83421428.62795502,0.0
2021-08-14 02:00:00,,47557.16,47639.14,47382.0,47540.0,2030.061764,1628913599999.0,96460865.51181287,148677.0,1036.625202,49255831.03103806,0.0
2021-08-14 04:00:00,,47540.0,47676.86,47430.0,47524.06,2176.258713,1628920799999.0,103437114.68024556,247149.0,1050.368393,49913141.97922324,0.0
2021-08-14 06:00:00,,47524.06,47722.98,47477.0,47616.12,2209.580346,1628927999999.0,105194825.20353664,76294.0,1103.468397,52538601.49305633,0.0
2021-08-14 08:00:00,,47616.12,48144.0,46704.6,46993.74,5957.746645,1628935199999.0,283404270.5397708,206724.0,2920.216636,139076864.03746912,0.0
2021-08-14 10:00:00,,46993.73,47267.31,45971.03,46569.99,11229.014258,1628942399999.0,522925086.04341644,305642.0,5907.386102,275115612.0848523,0.0
2021-08-14 12:00:00,,46570.54,46584.75,46100.0,46502.0,4038.215795,1628949599999.0,187233068.78545284,149293.0,1796.847759,83302744.20154196,0.0
2021-08-14 14:00:00,,46502.01,46950.0,46440.0,46944.47,4918.818955,1628956799999.0,230002222.79953116,123988.0,2486.799002,116290866.03198685,0.0
2021-08-14 16:00:00,,46944.47,46985.19,46568.21,46775.87,2463.576134,1628963999999.0,115322346.14467886,110922.0,1144.535295,53578509.42156943,0.0
2021-08-14 18:00:00,,46775.88,47374.67,46652.03,47033.76,2604.589426,1628971199999.0,122245978.60791098,110705.0,1314.025456,61692660.37634071,0.0
2021-08-14 20:00:00,,47033.77,47068.43,46331.28,47017.45,2905.817353,1628978399999.0,135609795.78985578,102901.0,1395.947377,65160280.75934772,0.0
2021-08-14 22:00:00,,47017.45,47213.88,46827.25,47068.51,2127.708842,1628985599999.0,100052368.71512294,70848.0,1092.904303,51395225.64307847,0.0
2021-08-15 00:00:00,,47068.5,47372.27,46907.28,47137.8,2344.104631,1628992799999.0,110514561.63559152,125791.0,1195.093177,56346915.03616157,0.0
2021-08-15 02:00:00,,47137.8,47329.92,46802.0,46874.81,2195.037578,1628999999999.0,103501915.32693015,156323.0,1097.272646,51739312.80198854,0.0
2021-08-15 04:00:00,,46877.72,46888.0,46450.0,46622.09,2668.496619,1629007199999.0,124557927.32708336,137264.0,1379.198875,64374201.35709238,0.0
2021-08-15 06:00:00,,46617.7,46773.13,45519.0,45742.92,5765.510566,1629014399999.0,266003708.76704973,144328.0,2668.337698,123200224.01524512,0.0
2021-08-15 08:00:00,,45738.34,46167.26,45555.55,46027.35,4251.116785,1629021599999.0,194829056.9557137,226300.0,2202.66427,100932335.17456481,0.0
2021-08-15 10:00:00,,46027.34,46142.97,45650.16,45923.57,3621.880575,1629028799999.0,166388412.4762559,94266.0,1450.326815,66619544.5927311,0.0
2021-08-15 12:00:00,,45923.57,46070.0,45500.0,46050.0,3283.796478,1629035999999.0,150476004.44849938,95354.0,1605.563934,73590220.82412578,0.0
2021-08-15 14:00:00,,46049.99,46498.89,45759.91,46167.9,4011.124398,1629043199999.0,185044553.45640156,107528.0,2071.887787,95594874.13385063,0.0
2021-08-15 16:00:00,,46173.49,46349.08,45649.82,45973.9,3230.158209,1629050399999.0,148471543.2118204,89834.0,1603.832012,73682200.80992495,0.0
2021-08-15 18:00:00,,45973.9,46428.21,45835.76,46341.8,3419.621417,1629057599999.0,157789449.2696628,88247.0,1932.670846,89168582.2663173,0.0
2021-08-15 20:00:00,,46337.77,46980.0,46254.24,46837.56,3325.789137,1629064799999.0,155087466.86899248,113444.0,1857.989862,86631341.92834051,0.0
2021-08-15 22:00:00,,46837.57,47299.15,46835.0,46973.82,3994.074941,1629071999999.0,188089113.4681238,201443.0,2065.081854,97240251.26249117,0.0
2021-08-16 00:00:00,,46973.82,47800.0,46741.44,47634.64,5765.192843,1629079199999.0,273863183.3063477,179152.0,3161.873503,150213590.13924628,0.0
2021-08-16 02:00:00,,47634.64,48053.83,47291.44,47357.62,6142.445474,1629086399999.0,293274059.4246254,149065.0,2994.997702,142947286.5475479,0.0
2021-08-16 04:00:00,,47357.62,47624.2,47351.32,47612.0,3628.44275,1629093599999.0,172284795.33096045,114522.0,1871.482993,88855008.2462097,0.0
2021-08-16 06:00:00,,47612.01,47719.3,47182.35,47309.85,2798.131069,1629100799999.0,132577188.22412676,121730.0,1358.974194,64393166.72296314,0.0
2021-08-16 08:00:00,,47309.85,47420.0,47000.0,47169.98,3340.548413,1629107999999.0,157538291.39556694,99814.0,1630.004371,76877757.91397348,0.0
2021-08-16 10:00:00,,47169.99,47661.38,47161.05,47516.95,4015.066016,1629115199999.0,190459076.11063945,105310.0,2028.394768,96207499.19650082,0.0
2021-08-16 12:00:00,,47516.95,47709.12,46318.98,46440.28,6760.682806,1629122399999.0,317330988.52983457,170719.0,3283.483467,154111319.80375648,0.0
2021-08-16 14:00:00,,46440.27,46604.68,45951.73,46344.03,6325.711212,1629129599999.0,292636605.3692528,289176.0,3010.449271,139308317.12054574,0.0
2021-08-16 16:00:00,,46344.03,46582.89,46175.01,46473.51,3003.613231,1629136799999.0,139288048.9532637,92309.0,1350.289837,62626662.99731691,0.0
2021-08-16 18:00:00,,46473.51,46666.0,46067.51,46092.99,2804.4503,1629143999999.0,130086544.90039618,95565.0,1358.508874,63024659.54303068,0.0
2021-08-16 20:00:00,,46092.98,46246.11,45660.0,46049.97,5229.226474,1629151199999.0,239948914.86978817,149032.0,2496.095279,114565776.16047528,0.0
2021-08-16 22:00:00,,46049.98,46337.62,45716.87,45901.29,2667.063426,1629158399999.0,122839933.19422147,88984.0,1303.318179,60031137.27385254,0.0
2021-08-17 00:00:00,,45901.3,46370.0,45239.45,46285.46,5621.271044,1629165599999.0,257376754.97660613,153673.0,2590.925073,118656891.2385498,0.0
2021-08-17 02:00:00,,46285.45,46620.0,46143.9,46417.0,3123.611731,1629172799999.0,144851807.69639015,97004.0,1510.785653,70059554.01810077,0.0
2021-08-17 04:00:00,,46417.0,46600.0,46020.04,46041.81,2595.136578,1629179999999.0,120250774.83381796,87597.0,1356.189033,62856511.42347331,0.0
2021-08-17 06:00:00,,46041.81,46118.45,45636.97,45947.49,3491.224646,1629187199999.0,160110477.7491498,104388.0,1729.983285,79339546.46282399,0.0
2021-08-17 08:00:00,,45947.49,46882.22,45885.01,46843.53,4789.994129,1629194399999.0,222291539.6602807,128821.0,2374.355509,110184331.8035162,0.0
2021-08-17 10:00:00,,46843.52,47160.0,46586.97,46849.43,5338.567238,1629201599999.0,250113465.7322728,146752.0,2661.792677,124721358.7175777,0.0
2021-08-17 12:00:00,,46845.15,47082.6,46280.0,46373.51,4610.826329,1629208799999.0,215256114.23163122,135174.0,2338.520226,109183638.071038,0.0
2021-08-17 14:00:00,,46373.51,46460.0,45659.0,45730.0,5582.61212,1629215999999.0,256563888.82197335,244976.0,2648.047363,121711683.593811,0.0
2021-08-17 16:00:00,,45730.0,46114.59,45532.33,45800.62,3981.051154,1629223199999.0,182176135.58360448,198193.0,2013.587073,92158776.69523884,0.0
2021-08-17 18:00:00,,45800.62,46222.4,45287.55,45465.01,5446.470361,1629230399999.0,248650087.27495044,130265.0,2395.659568,109417113.79004478,0.0
2021-08-17 20:00:00,,45465.01,45543.44,44537.03,44777.14,7896.288099,1629237599999.0,354618104.08314985,224369.0,3458.363959,155304608.7150209,0.0
2021-08-17 22:00:00,,44777.14,44974.32,44376.0,44695.95,4562.2882,1629244799999.0,204080447.27191564,130091.0,2242.052389,100312908.05290166,0.0
2021-08-18 00:00:00,,44695.95,45135.4,44203.28,45119.99,6273.734856,1629251999999.0,280477284.8846914,169929.0,3160.597909,141346596.77743867,0.0
2021-08-18 02:00:00,,45120.0,45135.18,44278.18,45055.78,6415.018312,1629259199999.0,286717402.3854442,129154.0,3909.385641,174489957.45385092,0.0
2021-08-18 04:00:00,,45055.78,45440.0,44861.0,45440.0,3845.693265,1629266399999.0,173726563.56119534,90703.0,1761.508993,79584829.38039622,0.0
2021-08-18 06:00:00,,45439.99,45500.0,44853.8,44951.32,3328.238481,1629273599999.0,150568801.03767225,85878.0,1652.749956,74771111.03046548,0.0
2021-08-18 08:00:00,,44951.31,45462.71,44859.55,45373.42,3201.262516,1629280799999.0,144765846.33461,84879.0,1710.138209,77344067.36760813,0.0
2021-08-18 10:00:00,,45373.42,45560.0,44650.0,44746.59,4359.552438,1629287999999.0,196649051.47381312,181018.0,2101.753362,94786966.07494472,0.0
2021-08-18 12:00:00,,44746.6,45400.0,44650.01,45250.0,4135.630279,1629295199999.0,186258391.6510902,123452.0,2293.136321,103278830.87767495,0.0
2021-08-18 14:00:00,,45250.0,45833.0,45144.27,45820.0,5365.927058,1629302399999.0,243834001.22977507,156563.0,3041.792768,138232467.43749225,0.0
2021-08-18 16:00:00,,45820.0,45969.99,45593.22,45813.89,4655.387678,1629309599999.0,213182277.53633547,211780.0,2474.236366,113307462.10309838,0.0
2021-08-18 18:00:00,,45813.9,46000.0,44772.65,44901.12,5371.370057,1629316799999.0,243589379.49848962,122351.0,2714.125819,123133427.66816296,0.0
2021-08-18 20:00:00,,44901.11,44990.97,44401.0,44577.95,3830.847914,1629323999999.0,171122873.83086383,180853.0,1962.934593,87678922.82896484,0.0
2021-08-18 22:00:00,,44577.95,45192.89,44500.0,44705.29,3316.753131,1629331199999.0,148781392.52313653,120163.0,1755.86379,78763765.70639955,0.0
2021-08-19 00:00:00,,44699.37,45234.56,44480.58,44955.07,3985.846713,1629338399999.0,178898067.8590341,118653.0,1911.517544,85795349.80690892,0.0
2021-08-19 02:00:00,,44959.96,44959.96,44044.65,44046.97,4564.146814,1629345599999.0,202769408.19482648,182441.0,2119.531231,94196003.08839157,0.0
2021-08-19 04:00:00,,44046.97,44493.38,43927.7,44403.35,4774.997474,1629352799999.0,210991554.578826,179917.0,2521.387802,111371207.6473733,0.0
2021-08-19 06:00:00,,44403.36,44660.9,44207.48,44660.01,3571.72156,1629359999999.0,158524535.095928,91218.0,1780.780647,79037269.025777,0.0
2021-08-19 08:00:00,,44660.01,45000.0,44338.67,44756.8,4093.756218,1629367199999.0,183097306.3881145,100817.0,2032.883726,90926391.23279208,0.0
2021-08-19 10:00:00,,44756.79,44861.13,44175.47,44215.25,3412.765876,1629374399999.0,151690399.16086164,87592.0,1593.227084,70819499.677404,0.0
2021-08-19 12:00:00,,44215.24,44998.0,44123.65,44982.88,4407.341761,1629381599999.0,196494287.84405875,106408.0,2325.798765,103717855.36202879,0.0
2021-08-19 14:00:00,,44982.89,45800.0,44982.89,45779.58,6630.401017,1629388799999.0,301213110.8513456,153365.0,3498.048307,158898103.687477,0.0
2021-08-19 16:00:00,,45779.59,45951.33,45405.86,45730.21,4344.105235,1629395999999.0,198520363.95977786,108691.0,2190.00347,100082475.4555909,0.0
2021-08-19 18:00:00,,45730.22,46757.01,45674.46,46710.0,7054.70132,1629403199999.0,327629479.4285867,331169.0,3803.838797,176571539.47953498,0.0
2021-08-19 20:00:00,,46710.0,46877.1,46433.88,46606.99,2943.695998,1629410399999.0,137158675.09646997,175833.0,1450.33858,67582164.14390527,0.0
